names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000105718,0.0,0.0,1.0,1.0
ENSMUSG00000113372,0.0,0.0,1.0,1.0
ENSMUSG00000034402,0.0,0.0,1.0,1.0
ENSMUSG00000034555,0.0,0.0,1.0,1.0
ENSMUSG00000034533,0.0,0.0,1.0,1.0
ENSMUSG00000105684,0.0,0.0,1.0,1.0
ENSMUSG00000105734,0.0,0.0,1.0,1.0
ENSMUSG00000105735,0.0,0.0,1.0,1.0
ENSMUSG00000105736,0.0,0.0,1.0,1.0
ENSMUSG00000105737,0.0,0.0,1.0,1.0
ENSMUSG00000113383,0.0,0.0,1.0,1.0
ENSMUSG00000113371,0.0,0.0,1.0,1.0
ENSMUSG00000113386,0.0,0.0,1.0,1.0
ENSMUSG00000105670,0.0,0.0,1.0,1.0
ENSMUSG00000105672,0.0,0.0,1.0,1.0
ENSMUSG00000105673,0.0,0.0,1.0,1.0
ENSMUSG00000105662,0.0,0.0,1.0,1.0
ENSMUSG00000105665,0.0,0.0,1.0,1.0
ENSMUSG00000105666,0.0,0.0,1.0,1.0
ENSMUSG00000034583,0.0,0.0,1.0,1.0
ENSMUSG00000113384,0.0,0.0,1.0,1.0
ENSMUSG00000105738,0.0,0.0,1.0,1.0
ENSMUSG00000105593,0.0,0.0,1.0,1.0
ENSMUSG00000105580,0.0,0.0,1.0,1.0
ENSMUSG00000105581,0.0,0.0,1.0,1.0
ENSMUSG00000034732,0.0,0.0,1.0,1.0
ENSMUSG00000034690,0.0,0.0,1.0,1.0
ENSMUSG00000034701,0.0,0.0,1.0,1.0
ENSMUSG00000034677,0.0,0.0,1.0,1.0
ENSMUSG00000088982,0.0,0.0,1.0,1.0
ENSMUSG00000105596,0.0,0.0,1.0,1.0
ENSMUSG00000105598,0.0,0.0,1.0,1.0
ENSMUSG00000105697,0.0,0.0,1.0,1.0
ENSMUSG00000105531,0.0,0.0,1.0,1.0
ENSMUSG00000113456,0.0,0.0,1.0,1.0
ENSMUSG00000113455,0.0,0.0,1.0,1.0
ENSMUSG00000105533,0.0,0.0,1.0,1.0
ENSMUSG00000113377,0.0,0.0,1.0,1.0
ENSMUSG00000022832,0.0,0.0,1.0,1.0
ENSMUSG00000022762,0.0,0.0,1.0,1.0
ENSMUSG00000113442,0.0,0.0,1.0,1.0
ENSMUSG00000105524,0.0,0.0,1.0,1.0
ENSMUSG00000105551,0.0,0.0,1.0,1.0
ENSMUSG00000113457,0.0,0.0,1.0,1.0
ENSMUSG00000088984,0.0,0.0,1.0,1.0
ENSMUSG00000088983,0.0,0.0,1.0,1.0
ENSMUSG00000113379,0.0,0.0,1.0,1.0
ENSMUSG00000105630,0.0,0.0,1.0,1.0
ENSMUSG00000113449,0.0,0.0,1.0,1.0
ENSMUSG00000113445,0.0,0.0,1.0,1.0
ENSMUSG00000034689,0.0,0.0,1.0,1.0
ENSMUSG00000113444,0.0,0.0,1.0,1.0
ENSMUSG00000034783,0.0,0.0,1.0,1.0
ENSMUSG00000105582,0.0,0.0,1.0,1.0
ENSMUSG00000105592,0.0,0.0,1.0,1.0
ENSMUSG00000105584,0.0,0.0,1.0,1.0
ENSMUSG00000105585,0.0,0.0,1.0,1.0
ENSMUSG00000105638,0.0,0.0,1.0,1.0
ENSMUSG00000105639,0.0,0.0,1.0,1.0
ENSMUSG00000113443,0.0,0.0,1.0,1.0
ENSMUSG00000105629,0.0,0.0,1.0,1.0
ENSMUSG00000113458,0.0,0.0,1.0,1.0
ENSMUSG00000105603,0.0,0.0,1.0,1.0
ENSMUSG00000105588,0.0,0.0,1.0,1.0
ENSMUSG00000105589,0.0,0.0,1.0,1.0
ENSMUSG00000105583,0.0,0.0,1.0,1.0
ENSMUSG00000105747,0.0,0.0,1.0,1.0
ENSMUSG00000105749,0.0,0.0,1.0,1.0
ENSMUSG00000105798,0.0,0.0,1.0,1.0
ENSMUSG00000105800,0.0,0.0,1.0,1.0
ENSMUSG00000105801,0.0,0.0,1.0,1.0
ENSMUSG00000105802,0.0,0.0,1.0,1.0
ENSMUSG00000113396,0.0,0.0,1.0,1.0
ENSMUSG00000113395,0.0,0.0,1.0,1.0
ENSMUSG00000034239,0.0,0.0,1.0,1.0
ENSMUSG00000034362,0.0,0.0,1.0,1.0
ENSMUSG00000113401,0.0,0.0,1.0,1.0
ENSMUSG00000105754,0.0,0.0,1.0,1.0
ENSMUSG00000105756,0.0,0.0,1.0,1.0
ENSMUSG00000105757,0.0,0.0,1.0,1.0
ENSMUSG00000113344,0.0,0.0,1.0,1.0
ENSMUSG00000105688,0.0,0.0,1.0,1.0
ENSMUSG00000105689,0.0,0.0,1.0,1.0
ENSMUSG00000105690,0.0,0.0,1.0,1.0
ENSMUSG00000105693,0.0,0.0,1.0,1.0
ENSMUSG00000105678,0.0,0.0,1.0,1.0
ENSMUSG00000105680,0.0,0.0,1.0,1.0
ENSMUSG00000105752,0.0,0.0,1.0,1.0
ENSMUSG00000105811,0.0,0.0,1.0,1.0
ENSMUSG00000105812,0.0,0.0,1.0,1.0
ENSMUSG00000105862,0.0,0.0,1.0,1.0
ENSMUSG00000113406,0.0,0.0,1.0,1.0
ENSMUSG00000113400,0.0,0.0,1.0,1.0
ENSMUSG00000105855,0.0,0.0,1.0,1.0
ENSMUSG00000034359,0.0,0.0,1.0,1.0
ENSMUSG00000113399,0.0,0.0,1.0,1.0
ENSMUSG00000034339,0.0,0.0,1.0,1.0
ENSMUSG00000034310,0.0,0.0,1.0,1.0
ENSMUSG00000105786,0.0,0.0,1.0,1.0
ENSMUSG00000105721,0.0,0.0,1.0,1.0
ENSMUSG00000105722,0.0,0.0,1.0,1.0
ENSMUSG00000105723,0.0,0.0,1.0,1.0
ENSMUSG00000105805,0.0,0.0,1.0,1.0
ENSMUSG00000113397,0.0,0.0,1.0,1.0
ENSMUSG00000105793,0.0,0.0,1.0,1.0
ENSMUSG00000105794,0.0,0.0,1.0,1.0
ENSMUSG00000105795,0.0,0.0,1.0,1.0
ENSMUSG00000105782,0.0,0.0,1.0,1.0
ENSMUSG00000105783,0.0,0.0,1.0,1.0
ENSMUSG00000105720,0.0,0.0,1.0,1.0
ENSMUSG00000105716,0.0,0.0,1.0,1.0
ENSMUSG00000105766,0.0,0.0,1.0,1.0
ENSMUSG00000113388,0.0,0.0,1.0,1.0
ENSMUSG00000105649,0.0,0.0,1.0,1.0
ENSMUSG00000105651,0.0,0.0,1.0,1.0
ENSMUSG00000105652,0.0,0.0,1.0,1.0
ENSMUSG00000105653,0.0,0.0,1.0,1.0
ENSMUSG00000105702,0.0,0.0,1.0,1.0
ENSMUSG00000113402,0.0,0.0,1.0,1.0
ENSMUSG00000105708,0.0,0.0,1.0,1.0
ENSMUSG00000105682,0.0,0.0,1.0,1.0
ENSMUSG00000105667,0.0,0.0,1.0,1.0
ENSMUSG00000105668,0.0,0.0,1.0,1.0
ENSMUSG00000105669,0.0,0.0,1.0,1.0
ENSMUSG00000105657,0.0,0.0,1.0,1.0
ENSMUSG00000105658,0.0,0.0,1.0,1.0
ENSMUSG00000105661,0.0,0.0,1.0,1.0
ENSMUSG00000105648,0.0,0.0,1.0,1.0
ENSMUSG00000105729,0.0,0.0,1.0,1.0
ENSMUSG00000105730,0.0,0.0,1.0,1.0
ENSMUSG00000105732,0.0,0.0,1.0,1.0
ENSMUSG00000034552,0.0,0.0,1.0,1.0
ENSMUSG00000113394,0.0,0.0,1.0,1.0
ENSMUSG00000113393,0.0,0.0,1.0,1.0
ENSMUSG00000113391,0.0,0.0,1.0,1.0
ENSMUSG00000105764,0.0,0.0,1.0,1.0
ENSMUSG00000105765,0.0,0.0,1.0,1.0
ENSMUSG00000105750,0.0,0.0,1.0,1.0
ENSMUSG00000105751,0.0,0.0,1.0,1.0
ENSMUSG00000105686,0.0,0.0,1.0,1.0
ENSMUSG00000105687,0.0,0.0,1.0,1.0
ENSMUSG00000113390,0.0,0.0,1.0,1.0
ENSMUSG00000105715,0.0,0.0,1.0,1.0
ENSMUSG00000105769,0.0,0.0,1.0,1.0
ENSMUSG00000105770,0.0,0.0,1.0,1.0
ENSMUSG00000105772,0.0,0.0,1.0,1.0
ENSMUSG00000105773,0.0,0.0,1.0,1.0
ENSMUSG00000105759,0.0,0.0,1.0,1.0
ENSMUSG00000105760,0.0,0.0,1.0,1.0
ENSMUSG00000105725,0.0,0.0,1.0,1.0
ENSMUSG00000105711,0.0,0.0,1.0,1.0
ENSMUSG00000105712,0.0,0.0,1.0,1.0
ENSMUSG00000105713,0.0,0.0,1.0,1.0
ENSMUSG00000105768,0.0,0.0,1.0,1.0
ENSMUSG00000106325,0.0,0.0,1.0,1.0
ENSMUSG00000023176,0.0,0.0,1.0,1.0
ENSMUSG00000106354,0.0,0.0,1.0,1.0
ENSMUSG00000106355,0.0,0.0,1.0,1.0
ENSMUSG00000023041,0.0,0.0,1.0,1.0
ENSMUSG00000106356,0.0,0.0,1.0,1.0
ENSMUSG00000106357,0.0,0.0,1.0,1.0
ENSMUSG00000032894,0.0,0.0,1.0,1.0
ENSMUSG00000032900,0.0,0.0,1.0,1.0
ENSMUSG00000105999,0.0,0.0,1.0,1.0
ENSMUSG00000032852,0.0,0.0,1.0,1.0
ENSMUSG00000113290,0.0,0.0,1.0,1.0
ENSMUSG00000113289,0.0,0.0,1.0,1.0
ENSMUSG00000106377,0.0,0.0,1.0,1.0
ENSMUSG00000106363,0.0,0.0,1.0,1.0
ENSMUSG00000106365,0.0,0.0,1.0,1.0
ENSMUSG00000106366,0.0,0.0,1.0,1.0
ENSMUSG00000106368,0.0,0.0,1.0,1.0
ENSMUSG00000106334,0.0,0.0,1.0,1.0
ENSMUSG00000106335,0.0,0.0,1.0,1.0
ENSMUSG00000113276,0.0,0.0,1.0,1.0
ENSMUSG00000106410,0.0,0.0,1.0,1.0
ENSMUSG00000106411,0.0,0.0,1.0,1.0
ENSMUSG00000106412,0.0,0.0,1.0,1.0
ENSMUSG00000106413,0.0,0.0,1.0,1.0
ENSMUSG00000106414,0.0,0.0,1.0,1.0
ENSMUSG00000113283,0.0,0.0,1.0,1.0
ENSMUSG00000113298,0.0,0.0,1.0,1.0
ENSMUSG00000106328,0.0,0.0,1.0,1.0
ENSMUSG00000106329,0.0,0.0,1.0,1.0
ENSMUSG00000032999,0.0,0.0,1.0,1.0
ENSMUSG00000106323,0.0,0.0,1.0,1.0
ENSMUSG00000032987,0.0,0.0,1.0,1.0
ENSMUSG00000113297,0.0,0.0,1.0,1.0
ENSMUSG00000032988,0.0,0.0,1.0,1.0
ENSMUSG00000032948,0.0,0.0,1.0,1.0
ENSMUSG00000113296,0.0,0.0,1.0,1.0
ENSMUSG00000032864,0.0,0.0,1.0,1.0
ENSMUSG00000113293,0.0,0.0,1.0,1.0
ENSMUSG00000106336,0.0,0.0,1.0,1.0
ENSMUSG00000106337,0.0,0.0,1.0,1.0
ENSMUSG00000106322,0.0,0.0,1.0,1.0
ENSMUSG00000033015,0.0,0.0,1.0,1.0
ENSMUSG00000032936,0.0,0.0,1.0,1.0
ENSMUSG00000032937,0.0,0.0,1.0,1.0
ENSMUSG00000106303,0.0,0.0,1.0,1.0
ENSMUSG00000113335,0.0,0.0,1.0,1.0
ENSMUSG00000106304,0.0,0.0,1.0,1.0
ENSMUSG00000106305,0.0,0.0,1.0,1.0
ENSMUSG00000113333,0.0,0.0,1.0,1.0
ENSMUSG00000106293,0.0,0.0,1.0,1.0
ENSMUSG00000113332,0.0,0.0,1.0,1.0
ENSMUSG00000106238,0.0,0.0,1.0,1.0
ENSMUSG00000033080,0.0,0.0,1.0,1.0
ENSMUSG00000106226,0.0,0.0,1.0,1.0
ENSMUSG00000106228,0.0,0.0,1.0,1.0
ENSMUSG00000106231,0.0,0.0,1.0,1.0
ENSMUSG00000106232,0.0,0.0,1.0,1.0
ENSMUSG00000106308,0.0,0.0,1.0,1.0
ENSMUSG00000106310,0.0,0.0,1.0,1.0
ENSMUSG00000106312,0.0,0.0,1.0,1.0
ENSMUSG00000106298,0.0,0.0,1.0,1.0
ENSMUSG00000106299,0.0,0.0,1.0,1.0
ENSMUSG00000106300,0.0,0.0,1.0,1.0
ENSMUSG00000113331,0.0,0.0,1.0,1.0
ENSMUSG00000033061,0.0,0.0,1.0,1.0
ENSMUSG00000033063,0.0,0.0,1.0,1.0
ENSMUSG00000033044,0.0,0.0,1.0,1.0
ENSMUSG00000113287,0.0,0.0,1.0,1.0
ENSMUSG00000106352,0.0,0.0,1.0,1.0
ENSMUSG00000106338,0.0,0.0,1.0,1.0
ENSMUSG00000113286,0.0,0.0,1.0,1.0
ENSMUSG00000106340,0.0,0.0,1.0,1.0
ENSMUSG00000106342,0.0,0.0,1.0,1.0
ENSMUSG00000106343,0.0,0.0,1.0,1.0
ENSMUSG00000032921,0.0,0.0,1.0,1.0
ENSMUSG00000088991,0.0,0.0,1.0,1.0
ENSMUSG00000113338,0.0,0.0,1.0,1.0
ENSMUSG00000113336,0.0,0.0,1.0,1.0
ENSMUSG00000106295,0.0,0.0,1.0,1.0
ENSMUSG00000106346,0.0,0.0,1.0,1.0
ENSMUSG00000106347,0.0,0.0,1.0,1.0
ENSMUSG00000106348,0.0,0.0,1.0,1.0
ENSMUSG00000106349,0.0,0.0,1.0,1.0
ENSMUSG00000106350,0.0,0.0,1.0,1.0
ENSMUSG00000106351,0.0,0.0,1.0,1.0
ENSMUSG00000106345,0.0,0.0,1.0,1.0
ENSMUSG00000106478,0.0,0.0,1.0,1.0
ENSMUSG00000106487,0.0,0.0,1.0,1.0
ENSMUSG00000106488,0.0,0.0,1.0,1.0
ENSMUSG00000106540,0.0,0.0,1.0,1.0
ENSMUSG00000106541,0.0,0.0,1.0,1.0
ENSMUSG00000106544,0.0,0.0,1.0,1.0
ENSMUSG00000020332,0.0,0.0,1.0,1.0
ENSMUSG00000106423,0.0,0.0,1.0,1.0
ENSMUSG00000106425,0.0,0.0,1.0,1.0
ENSMUSG00000113245,0.0,0.0,1.0,1.0
ENSMUSG00000113285,0.0,0.0,1.0,1.0
ENSMUSG00000113244,0.0,0.0,1.0,1.0
ENSMUSG00000106359,0.0,0.0,1.0,1.0
ENSMUSG00000106440,0.0,0.0,1.0,1.0
ENSMUSG00000106441,0.0,0.0,1.0,1.0
ENSMUSG00000106428,0.0,0.0,1.0,1.0
ENSMUSG00000023083,0.0,0.0,1.0,1.0
ENSMUSG00000022991,0.0,0.0,1.0,1.0
ENSMUSG00000113292,0.0,0.0,1.0,1.0
ENSMUSG00000106431,0.0,0.0,1.0,1.0
ENSMUSG00000106418,0.0,0.0,1.0,1.0
ENSMUSG00000032818,0.0,0.0,1.0,1.0
ENSMUSG00000106575,0.0,0.0,1.0,1.0
ENSMUSG00000106577,0.0,0.0,1.0,1.0
ENSMUSG00000088996,0.0,0.0,1.0,1.0
ENSMUSG00000106473,0.0,0.0,1.0,1.0
ENSMUSG00000106460,0.0,0.0,1.0,1.0
ENSMUSG00000106461,0.0,0.0,1.0,1.0
ENSMUSG00000106462,0.0,0.0,1.0,1.0
ENSMUSG00000106463,0.0,0.0,1.0,1.0
ENSMUSG00000106464,0.0,0.0,1.0,1.0
ENSMUSG00000106480,0.0,0.0,1.0,1.0
ENSMUSG00000106477,0.0,0.0,1.0,1.0
ENSMUSG00000106482,0.0,0.0,1.0,1.0
ENSMUSG00000113252,0.0,0.0,1.0,1.0
ENSMUSG00000106468,0.0,0.0,1.0,1.0
ENSMUSG00000106470,0.0,0.0,1.0,1.0
ENSMUSG00000106471,0.0,0.0,1.0,1.0
ENSMUSG00000113251,0.0,0.0,1.0,1.0
ENSMUSG00000113265,0.0,0.0,1.0,1.0
ENSMUSG00000020317,0.0,0.0,1.0,1.0
ENSMUSG00000020295,0.0,0.0,1.0,1.0
ENSMUSG00000088995,0.0,0.0,1.0,1.0
ENSMUSG00000106481,0.0,0.0,1.0,1.0
ENSMUSG00000113300,0.0,0.0,1.0,1.0
ENSMUSG00000106372,0.0,0.0,1.0,1.0
ENSMUSG00000106373,0.0,0.0,1.0,1.0
ENSMUSG00000106400,0.0,0.0,1.0,1.0
ENSMUSG00000106401,0.0,0.0,1.0,1.0
ENSMUSG00000106387,0.0,0.0,1.0,1.0
ENSMUSG00000106388,0.0,0.0,1.0,1.0
ENSMUSG00000113299,0.0,0.0,1.0,1.0
ENSMUSG00000106389,0.0,0.0,1.0,1.0
ENSMUSG00000106390,0.0,0.0,1.0,1.0
ENSMUSG00000113291,0.0,0.0,1.0,1.0
ENSMUSG00000106378,0.0,0.0,1.0,1.0
ENSMUSG00000106403,0.0,0.0,1.0,1.0
ENSMUSG00000106404,0.0,0.0,1.0,1.0
ENSMUSG00000106405,0.0,0.0,1.0,1.0
ENSMUSG00000106394,0.0,0.0,1.0,1.0
ENSMUSG00000106395,0.0,0.0,1.0,1.0
ENSMUSG00000106397,0.0,0.0,1.0,1.0
ENSMUSG00000106398,0.0,0.0,1.0,1.0
ENSMUSG00000106399,0.0,0.0,1.0,1.0
ENSMUSG00000106360,0.0,0.0,1.0,1.0
ENSMUSG00000088976,0.0,0.0,1.0,1.0
ENSMUSG00000106420,0.0,0.0,1.0,1.0
ENSMUSG00000113305,0.0,0.0,1.0,1.0
ENSMUSG00000106445,0.0,0.0,1.0,1.0
ENSMUSG00000106448,0.0,0.0,1.0,1.0
ENSMUSG00000113304,0.0,0.0,1.0,1.0
ENSMUSG00000106434,0.0,0.0,1.0,1.0
ENSMUSG00000106435,0.0,0.0,1.0,1.0
ENSMUSG00000106437,0.0,0.0,1.0,1.0
ENSMUSG00000106439,0.0,0.0,1.0,1.0
ENSMUSG00000106465,0.0,0.0,1.0,1.0
ENSMUSG00000113301,0.0,0.0,1.0,1.0
ENSMUSG00000106456,0.0,0.0,1.0,1.0
ENSMUSG00000114914,0.0,0.0,1.0,1.0
ENSMUSG00000106507,0.0,0.0,1.0,1.0
ENSMUSG00000088994,0.0,0.0,1.0,1.0
ENSMUSG00000106393,0.0,0.0,1.0,1.0
ENSMUSG00000106442,0.0,0.0,1.0,1.0
ENSMUSG00000106379,0.0,0.0,1.0,1.0
ENSMUSG00000106380,0.0,0.0,1.0,1.0
ENSMUSG00000106381,0.0,0.0,1.0,1.0
ENSMUSG00000106382,0.0,0.0,1.0,1.0
ENSMUSG00000106452,0.0,0.0,1.0,1.0
ENSMUSG00000106138,0.0,0.0,1.0,1.0
ENSMUSG00000106085,0.0,0.0,1.0,1.0
ENSMUSG00000113281,0.0,0.0,1.0,1.0
ENSMUSG00000113280,0.0,0.0,1.0,1.0
ENSMUSG00000106072,0.0,0.0,1.0,1.0
ENSMUSG00000088989,0.0,0.0,1.0,1.0
ENSMUSG00000106074,0.0,0.0,1.0,1.0
ENSMUSG00000113279,0.0,0.0,1.0,1.0
ENSMUSG00000088988,0.0,0.0,1.0,1.0
ENSMUSG00000106302,0.0,0.0,1.0,1.0
ENSMUSG00000106146,0.0,0.0,1.0,1.0
ENSMUSG00000106079,0.0,0.0,1.0,1.0
ENSMUSG00000106080,0.0,0.0,1.0,1.0
ENSMUSG00000022857,0.0,0.0,1.0,1.0
ENSMUSG00000106083,0.0,0.0,1.0,1.0
ENSMUSG00000022878,0.0,0.0,1.0,1.0
ENSMUSG00000022877,0.0,0.0,1.0,1.0
ENSMUSG00000106151,0.0,0.0,1.0,1.0
ENSMUSG00000106152,0.0,0.0,1.0,1.0
ENSMUSG00000106154,0.0,0.0,1.0,1.0
ENSMUSG00000106145,0.0,0.0,1.0,1.0
ENSMUSG00000106134,0.0,0.0,1.0,1.0
ENSMUSG00000106185,0.0,0.0,1.0,1.0
ENSMUSG00000106187,0.0,0.0,1.0,1.0
ENSMUSG00000106191,0.0,0.0,1.0,1.0
ENSMUSG00000106192,0.0,0.0,1.0,1.0
ENSMUSG00000106177,0.0,0.0,1.0,1.0
ENSMUSG00000106140,0.0,0.0,1.0,1.0
ENSMUSG00000106141,0.0,0.0,1.0,1.0
ENSMUSG00000106142,0.0,0.0,1.0,1.0
ENSMUSG00000106127,0.0,0.0,1.0,1.0
ENSMUSG00000106137,0.0,0.0,1.0,1.0
ENSMUSG00000106129,0.0,0.0,1.0,1.0
ENSMUSG00000106130,0.0,0.0,1.0,1.0
ENSMUSG00000106132,0.0,0.0,1.0,1.0
ENSMUSG00000033343,0.0,0.0,1.0,1.0
ENSMUSG00000113282,0.0,0.0,1.0,1.0
ENSMUSG00000033510,0.0,0.0,1.0,1.0
ENSMUSG00000033520,0.0,0.0,1.0,1.0
ENSMUSG00000106148,0.0,0.0,1.0,1.0
ENSMUSG00000106150,0.0,0.0,1.0,1.0
ENSMUSG00000106136,0.0,0.0,1.0,1.0
ENSMUSG00000106128,0.0,0.0,1.0,1.0
ENSMUSG00000106039,0.0,0.0,1.0,1.0
ENSMUSG00000106040,0.0,0.0,1.0,1.0
ENSMUSG00000106041,0.0,0.0,1.0,1.0
ENSMUSG00000106042,0.0,0.0,1.0,1.0
ENSMUSG00000106125,0.0,0.0,1.0,1.0
ENSMUSG00000106126,0.0,0.0,1.0,1.0
ENSMUSG00000113373,0.0,0.0,1.0,1.0
ENSMUSG00000033615,0.0,0.0,1.0,1.0
ENSMUSG00000033544,0.0,0.0,1.0,1.0
ENSMUSG00000033737,0.0,0.0,1.0,1.0
ENSMUSG00000113376,0.0,0.0,1.0,1.0
ENSMUSG00000113365,0.0,0.0,1.0,1.0
ENSMUSG00000106064,0.0,0.0,1.0,1.0
ENSMUSG00000106065,0.0,0.0,1.0,1.0
ENSMUSG00000106066,0.0,0.0,1.0,1.0
ENSMUSG00000106067,0.0,0.0,1.0,1.0
ENSMUSG00000106070,0.0,0.0,1.0,1.0
ENSMUSG00000106122,0.0,0.0,1.0,1.0
ENSMUSG00000106124,0.0,0.0,1.0,1.0
ENSMUSG00000106013,0.0,0.0,1.0,1.0
ENSMUSG00000105998,0.0,0.0,1.0,1.0
ENSMUSG00000033740,0.0,0.0,1.0,1.0
ENSMUSG00000106158,0.0,0.0,1.0,1.0
ENSMUSG00000106143,0.0,0.0,1.0,1.0
ENSMUSG00000106107,0.0,0.0,1.0,1.0
ENSMUSG00000106108,0.0,0.0,1.0,1.0
ENSMUSG00000106109,0.0,0.0,1.0,1.0
ENSMUSG00000106095,0.0,0.0,1.0,1.0
ENSMUSG00000106096,0.0,0.0,1.0,1.0
ENSMUSG00000106097,0.0,0.0,1.0,1.0
ENSMUSG00000106098,0.0,0.0,1.0,1.0
ENSMUSG00000106099,0.0,0.0,1.0,1.0
ENSMUSG00000106053,0.0,0.0,1.0,1.0
ENSMUSG00000106044,0.0,0.0,1.0,1.0
ENSMUSG00000106045,0.0,0.0,1.0,1.0
ENSMUSG00000106031,0.0,0.0,1.0,1.0
ENSMUSG00000106033,0.0,0.0,1.0,1.0
ENSMUSG00000106034,0.0,0.0,1.0,1.0
ENSMUSG00000106088,0.0,0.0,1.0,1.0
ENSMUSG00000113375,0.0,0.0,1.0,1.0
ENSMUSG00000106060,0.0,0.0,1.0,1.0
ENSMUSG00000106046,0.0,0.0,1.0,1.0
ENSMUSG00000106050,0.0,0.0,1.0,1.0
ENSMUSG00000106043,0.0,0.0,1.0,1.0
ENSMUSG00000106253,0.0,0.0,1.0,1.0
ENSMUSG00000088990,0.0,0.0,1.0,1.0
ENSMUSG00000033156,0.0,0.0,1.0,1.0
ENSMUSG00000033122,0.0,0.0,1.0,1.0
ENSMUSG00000106216,0.0,0.0,1.0,1.0
ENSMUSG00000106203,0.0,0.0,1.0,1.0
ENSMUSG00000106206,0.0,0.0,1.0,1.0
ENSMUSG00000106207,0.0,0.0,1.0,1.0
ENSMUSG00000106193,0.0,0.0,1.0,1.0
ENSMUSG00000106195,0.0,0.0,1.0,1.0
ENSMUSG00000106104,0.0,0.0,1.0,1.0
ENSMUSG00000106280,0.0,0.0,1.0,1.0
ENSMUSG00000106265,0.0,0.0,1.0,1.0
ENSMUSG00000113323,0.0,0.0,1.0,1.0
ENSMUSG00000106266,0.0,0.0,1.0,1.0
ENSMUSG00000033196,0.0,0.0,1.0,1.0
ENSMUSG00000033200,0.0,0.0,1.0,1.0
ENSMUSG00000033210,0.0,0.0,1.0,1.0
ENSMUSG00000033182,0.0,0.0,1.0,1.0
ENSMUSG00000106284,0.0,0.0,1.0,1.0
ENSMUSG00000106285,0.0,0.0,1.0,1.0
ENSMUSG00000106278,0.0,0.0,1.0,1.0
ENSMUSG00000106236,0.0,0.0,1.0,1.0
ENSMUSG00000106315,0.0,0.0,1.0,1.0
ENSMUSG00000106316,0.0,0.0,1.0,1.0
ENSMUSG00000106318,0.0,0.0,1.0,1.0
ENSMUSG00000106319,0.0,0.0,1.0,1.0
ENSMUSG00000106321,0.0,0.0,1.0,1.0
ENSMUSG00000113317,0.0,0.0,1.0,1.0
ENSMUSG00000033024,0.0,0.0,1.0,1.0
ENSMUSG00000033027,0.0,0.0,1.0,1.0
ENSMUSG00000113316,0.0,0.0,1.0,1.0
ENSMUSG00000106250,0.0,0.0,1.0,1.0
ENSMUSG00000113315,0.0,0.0,1.0,1.0
ENSMUSG00000113330,0.0,0.0,1.0,1.0
ENSMUSG00000106259,0.0,0.0,1.0,1.0
ENSMUSG00000113329,0.0,0.0,1.0,1.0
ENSMUSG00000106196,0.0,0.0,1.0,1.0
ENSMUSG00000113327,0.0,0.0,1.0,1.0
ENSMUSG00000113324,0.0,0.0,1.0,1.0
ENSMUSG00000106199,0.0,0.0,1.0,1.0
ENSMUSG00000106200,0.0,0.0,1.0,1.0
ENSMUSG00000106249,0.0,0.0,1.0,1.0
ENSMUSG00000106270,0.0,0.0,1.0,1.0
ENSMUSG00000106235,0.0,0.0,1.0,1.0
ENSMUSG00000033316,0.0,0.0,1.0,1.0
ENSMUSG00000033255,0.0,0.0,1.0,1.0
ENSMUSG00000113322,0.0,0.0,1.0,1.0
ENSMUSG00000106183,0.0,0.0,1.0,1.0
ENSMUSG00000113320,0.0,0.0,1.0,1.0
ENSMUSG00000106168,0.0,0.0,1.0,1.0
ENSMUSG00000106255,0.0,0.0,1.0,1.0
ENSMUSG00000106256,0.0,0.0,1.0,1.0
ENSMUSG00000113319,0.0,0.0,1.0,1.0
ENSMUSG00000106286,0.0,0.0,1.0,1.0
ENSMUSG00000106244,0.0,0.0,1.0,1.0
ENSMUSG00000106245,0.0,0.0,1.0,1.0
ENSMUSG00000106233,0.0,0.0,1.0,1.0
ENSMUSG00000106234,0.0,0.0,1.0,1.0
ENSMUSG00000106180,0.0,0.0,1.0,1.0
ENSMUSG00000000889,0.0,0.0,1.0,1.0
ENSMUSG00000106113,0.0,0.0,1.0,1.0
ENSMUSG00000106114,0.0,0.0,1.0,1.0
ENSMUSG00000106116,0.0,0.0,1.0,1.0
ENSMUSG00000106103,0.0,0.0,1.0,1.0
ENSMUSG00000106242,0.0,0.0,1.0,1.0
ENSMUSG00000106287,0.0,0.0,1.0,1.0
ENSMUSG00000113278,0.0,0.0,1.0,1.0
ENSMUSG00000106273,0.0,0.0,1.0,1.0
ENSMUSG00000106274,0.0,0.0,1.0,1.0
ENSMUSG00000106275,0.0,0.0,1.0,1.0
ENSMUSG00000106165,0.0,0.0,1.0,1.0
ENSMUSG00000113311,0.0,0.0,1.0,1.0
ENSMUSG00000113310,0.0,0.0,1.0,1.0
ENSMUSG00000106220,0.0,0.0,1.0,1.0
ENSMUSG00000106209,0.0,0.0,1.0,1.0
ENSMUSG00000106163,0.0,0.0,1.0,1.0
ENSMUSG00000106213,0.0,0.0,1.0,1.0
ENSMUSG00000106215,0.0,0.0,1.0,1.0
ENSMUSG00000106170,0.0,0.0,1.0,1.0
ENSMUSG00000106173,0.0,0.0,1.0,1.0
ENSMUSG00000106174,0.0,0.0,1.0,1.0
ENSMUSG00000106176,0.0,0.0,1.0,1.0
